name_a,name_b,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33
University of Minnesota - Carlson School of Management,University of Washington School of Public Health,0,62.74509803921568,56.86274509803921,61.53846153846154,65.95744680851064,62.74509803921568,62.74509803921568,56.86274509803921,0.1176470588235294,0.0666666666666666,0.7727272727272727,0.0,0.0,0.0,0.0,6.862256040242192,1.983080038775065,40.14327342366113,5.509440563391227,1.0,0.0,,,,,,,,,,,,,,
"The Graduate Center, City University of New York",The University of Tennessee at Chattanooga,0,54.888888888888886,57.77777777777777,57.77777777777778,55.38461538461539,46.66666666666666,54.888888888888886,57.77777777777777,0.1333333333333333,0.1428571428571428,0.8,0.0,1.0,0.0,0.0,8.599948288199972,1.983080038775065,45.98810423123676,4.816293382831281,1.0,0.0,,,,,,,,,,,,,,
"University of California, Berkeley, Haas School of Business",University of North Carolina at Chapel Hill,0,52.94117647058824,52.94117647058824,54.54545454545455,62.5,52.94117647058824,52.94117647058824,52.94117647058824,0.3137254901960784,0.0666666666666666,0.8,0.0,1.0,0.0,0.0,4.392718968718095,1.983080038775065,58.99004661521736,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
"Isenberg School of Management, UMass Amherst","Indian Institute of Technology, Madras",0,39.02439024390244,39.02439024390244,39.02439024390244,42.62295081967213,39.02439024390244,39.02439024390244,39.02439024390244,0.1463414634146341,0.0909090909090909,0.85,0.0,1.0,0.0,0.0,2.409638929943029,2.409638929943029,55.75383205372358,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
University of South Carolina - The Moore School of Business,University of Baltimore School of Law,0,85.5,64.58333333333333,74.07407407407408,61.01694915254237,64.58333333333333,85.5,64.58333333333333,0.4583333333333333,0.25,0.9,0.0,0.0,0.0,0.0,6.862256040242192,1.983080038775065,39.19235638206287,4.164304274764843,1.0,0.0,,,,,,,,,,,,,,
University of South Carolina - The Moore School of Business,University of Wisconsin-Madison - School of Business,0,73.625,61.26126126126125,77.5,61.53846153846154,70.27027027027026,73.625,61.26126126126125,0.1261261261261261,0.1764705882352941,0.9047619047619048,0.0,0.0,0.0,0.0,11.026560315007035,1.983080038775065,35.92186998332012,4.207229319481877,1.0,0.0,,,,,,,,,,,,,,
University of Minnesota - Carlson School of Management,University of Baltimore School of Law,0,70.37037037037037,65.93406593406593,74.07407407407408,61.53846153846154,63.73626373626373,70.37037037037037,65.93406593406593,0.3736263736263736,0.1428571428571428,0.8095238095238095,0.0,0.0,0.0,0.0,6.862256040242192,1.983080038775065,33.94361393948904,5.159238133958112,1.0,0.0,,,,,,,,,,,,,,
California State Polytechnic University-Pomona,California State University San Marcos,0,69.04761904761905,71.42857142857143,71.42857142857143,68.42105263157895,69.04761904761905,69.04761904761905,71.42857142857143,0.1904761904761904,0.1111111111111111,0.8421052631578947,0.0,0.0,0.0,0.0,10.823055751704665,1.983080038775065,27.07519682362888,5.332509855232148,1.0,0.0,,,,,,,,,,,,,,
California State Polytechnic University-Pomona,California State University Maritime Academy,0,65.44444444444444,66.66666666666667,68.88888888888889,65.06024096385542,64.44444444444444,65.44444444444444,66.66666666666667,0.0444444444444444,0.1111111111111111,0.8,0.0,0.0,0.0,0.0,10.823055751704665,1.983080038775065,26.37308097308617,4.918076077141223,1.0,0.0,,,,,,,,,,,,,,
The University of Texas-Pan American,The University of Texas at El Paso,0,74.28571428571429,71.42857142857143,74.28571428571428,83.33333333333334,74.28571428571429,74.28571428571429,71.42857142857143,0.0571428571428571,0.1666666666666666,0.8,0.0,0.0,0.0,0.0,13.829803989372037,1.983080038775065,35.67167311059592,4.973135854324251,1.0,0.0,,,,,,,,,,,,,,
University of South Carolina - The Moore School of Business,University of South Carolina-Columbia,1,85.5,62.5,67.85714285714286,86.56716417910448,68.75,85.5,62.5,0.4583333333333333,0.4285714285714285,1.0,0.0,0.0,0.0,0.0,15.722796148312796,1.983080038775065,24.29710940268025,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
The University of Texas-Pan American,The University of Texas at Austin,0,81.15942028985508,78.26086956521739,81.15942028985508,83.87096774193549,81.15942028985508,81.15942028985508,78.26086956521739,0.0869565217391304,0.0909090909090909,0.7894736842105263,0.0,0.0,0.0,0.0,13.829803989372037,1.983080038775065,26.50510179140533,4.973135854324251,1.0,0.0,,,,,,,,,,,,,,
The University of Texas at San Antonio,The University of Texas-Pan American,0,75.67567567567568,75.67567567567568,78.37837837837839,81.9672131147541,75.67567567567568,75.67567567567568,75.67567567567568,0.054054054054054,0.1666666666666666,0.7894736842105263,0.0,0.0,0.0,0.0,13.829803989372037,1.983080038775065,31.942972162295305,4.973135854324251,1.0,0.0,,,,,,,,,,,,,,
Brigham Young University Marriott School of Business,Brigham Young University - Idaho,0,85.5,66.66666666666667,85.71428571428571,88.13559322033898,66.66666666666667,85.5,66.66666666666667,0.4761904761904761,0.1666666666666666,0.7619047619047619,0.0,0.0,0.0,0.0,16.314587513038397,1.983080038775065,24.627750718990672,2.409638929943029,1.0,0.0,,,,,,,,,,,,,,
The University of Texas School of Law,The University of Texas-Pan American,0,71.23287671232876,68.49315068493152,71.42857142857143,80.64516129032258,71.23287671232876,71.23287671232876,68.49315068493152,0.0273972602739726,0.1666666666666666,0.7619047619047619,0.0,0.0,0.0,0.0,13.829803989372037,1.983080038775065,22.519898467680964,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
"The Graduate Center, City University of New York",The City University of New York,0,85.5,78.48101265822784,100.0,94.91525423728814,78.48101265822784,85.5,78.48101265822784,0.430379746835443,0.1428571428571428,0.8,0.0,0.0,0.0,0.0,24.40944085218136,1.983080038775065,11.41296483940047,5.359908829420263,1.0,0.0,,,,,,,,,,,,,,
The University of Texas School of Law,The University of Texas at Austin,1,78.03571428571428,71.42857142857143,82.14285714285714,84.21052631578947,71.42857142857143,78.03571428571428,71.42857142857143,0.1142857142857142,0.0769230769230769,0.8333333333333334,0.0,0.0,0.0,0.0,13.829803989372037,1.983080038775065,19.242753734688787,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
The University of Texas School of Law,The University of Texas at El Paso,0,76.66666666666666,76.05633802816901,80.7017543859649,82.75862068965517,76.05633802816901,76.66666666666666,76.05633802816901,0.0845070422535211,0.0,0.8421052631578947,0.0,0.0,0.0,0.0,13.829803989372037,1.983080038775065,28.40932505387937,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
University of South Carolina-Columbia,University of South Carolina Upstate,0,79.45205479452055,76.71232876712328,79.45205479452055,87.5,79.45205479452055,79.45205479452055,76.71232876712328,0.0273972602739726,0.1111111111111111,0.8,0.0,0.0,0.0,0.0,15.722796148312796,1.983080038775065,15.401948885964744,6.458521118088372,1.0,0.0,,,,,,,,,,,,,,
The University of Tennessee at Chattanooga,The University of Texas at Austin,0,72.0,72.0,75.47169811320755,78.125,72.0,72.0,72.0,0.24,0.0,0.8235294117647058,0.0,1.0,0.0,0.0,13.573084142524223,1.983080038775065,25.66320934958504,5.229855701172065,1.0,0.0,,,,,,,,,,,,,,
University of Minnesota - Carlson School of Management,UCLA Anderson School of Management,0,85.5,61.36363636363637,74.07407407407408,83.87096774193549,65.90909090909092,85.5,61.36363636363637,0.4545454545454545,0.2307692307692307,0.75,0.0,0.0,0.0,0.0,10.388616564858353,2.409638929943029,32.255532899735826,1.983080038775065,1.0,0.0,,,,,,,,,,,,,,
Indiana University-Purdue University at Indianapolis,Indiana University of Pennsylvania,0,85.5,58.13953488372092,69.23076923076923,70.37037037037037,62.7906976744186,85.5,58.13953488372092,0.4186046511627907,0.1111111111111111,0.8823529411764706,0.0,0.0,0.0,0.0,8.093294462595221,1.983080038775065,28.27816389227681,2.409638929943029,1.0,0.0,,,,,,,,,,,,,,
San Diego State University-California State University,San Francisco State University,0,85.5,54.761904761904766,80.0,82.14285714285714,61.90476190476191,85.5,54.761904761904766,0.5714285714285714,0.2,0.7777777777777778,0.0,0.0,0.0,0.0,10.9963274729787,1.983080038775065,18.79759842766149,5.159238133958112,1.0,0.0,,,,,,,,,,,,,,
Marian University of Fond du Lac,Marian University Indianapolis,0,68.72340425531914,67.74193548387098,72.34042553191489,77.55102040816327,67.74193548387098,68.72340425531914,67.74193548387098,0.064516129032258,0.3333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,10.926507806651436,1.983080038775065,37.08473771278041,2.409638929943029,1.0,0.0,,,,,,,,,,,,,,
Indiana University - Kelley School of Business,Indiana University Bloomington,1,85.5,57.89473684210527,75.0,77.55102040816327,63.1578947368421,85.5,57.89473684210527,0.4210526315789473,0.4,0.6818181818181818,0.0,0.0,0.0,0.0,8.093294462595221,1.983080038775065,24.85089427030488,2.409638929943029,1.0,0.0,,,,,,,,,,,,,,
The University of Texas at Austin - Red McCombs School of Business,The University of Texas at El Paso,0,85.5,60.0,86.66666666666667,88.52459016393442,60.0,85.5,60.0,0.64,0.2631578947368421,0.7272727272727273,0.0,0.0,0.0,0.0,18.802939843696286,1.983080038775065,43.97322127744293,2.4695370715240976,0.0,0.0,,,,,,,,,,,,,,
Indiana University - Kelley School of Business,Indiana University Indianapolis,0,69.79591836734694,59.74025974025974,73.46938775510205,76.0,59.74025974025974,69.79591836734694,59.74025974025974,0.3896103896103896,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,8.093294462595221,1.983080038775065,25.13857634275666,2.409638929943029,1.0,0.0,,,,,,,,,,,,,,
Georgia Southern University - College of Business Administration,Georgia State University - J. Mack Robinson College of Business,0,74.80314960629921,69.29133858267717,78.74015748031496,78.57142857142857,69.29133858267717,74.80314960629921,69.29133858267717,0.0157480314960629,0.1111111111111111,0.7916666666666666,0.0,0.0,0.0,0.0,17.00719996504877,1.983080038775065,38.99032587708946,3.680737578971487,1.0,0.0,,,,,,,,,,,,,,
University of Cincinnati - College of Engineering and Applied Science,University of Cincinnati Carl H. Lindner College of Business,1,68.31460674157303,66.66666666666667,71.91011235955057,76.92307692307692,62.01550387596899,68.31460674157303,66.66666666666667,0.1395348837209302,0.0526315789473684,0.7727272727272727,0.0,0.0,0.0,0.0,14.452333602718028,1.983080038775065,49.38661879181418,4.164304274764843,1.0,0.0,,,,,,,,,,,,,,
The University of Texas at Austin - Red McCombs School of Business,The University of Texas at Dallas - School of Management,0,75.56818181818181,73.77049180327869,79.54545454545455,69.64285714285714,70.49180327868852,75.56818181818181,73.77049180327869,0.1639344262295081,0.0909090909090909,0.9090909090909092,0.0,0.0,0.0,0.0,21.272476915220384,1.983080038775065,38.76284418199364,4.164304274764843,0.0,0.0,,,,,,,,,,,,,,
University of South Carolina - The Moore School of Business,University of South Carolina Darla Moore School of Business,1,91.52542372881356,89.83050847457628,94.33962264150944,91.52542372881356,91.52542372881356,91.52542372881356,89.83050847457628,0.0,0.0526315789473684,0.9,0.0,0.0,0.0,0.0,29.3541551134228,1.983080038775065,12.457509906798306,4.207229319481877,1.0,0.0,,,,,,,,,,,,,,
"University of California, Berkeley, Haas School of Business",University of Colorado Boulder - Leeds School of Business,0,77.58620689655173,75.86206896551724,74.54545454545455,75.43859649122807,77.58620689655173,77.58620689655173,75.86206896551724,0.0344827586206896,0.0588235294117647,0.8095238095238095,0.0,0.0,0.0,0.0,11.026560315007035,1.983080038775065,42.07335032970776,5.159238133958112,1.0,0.0,,,,,,,,,,,,,,
University of Michigan - Stephen M. Ross School of Business,Utah State University - Jon M. Huntsman School of Business,0,73.33333333333333,70.08547008547008,77.19298245614036,64.51612903225806,64.95726495726495,73.33333333333333,70.08547008547008,0.017094017094017,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,17.33093075326815,1.983080038775065,51.03138590800321,3.680737578971487,1.0,0.0,,,,,,,,,,,,,,
University of Cincinnati Carl H. Lindner College of Business,University of Michigan - Stephen M. Ross School of Business,0,62.18487394957983,62.18487394957983,60.17699115044248,61.01694915254237,62.18487394957983,62.18487394957983,62.18487394957983,0.0168067226890756,0.0526315789473684,0.8260869565217391,0.0,0.0,0.0,0.0,8.557023243482938,1.983080038775065,63.51694226623491,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
Babson College - Franklin W. Olin Graduate School of Business,Bentley University - McCallum Graduate School of Business,0,66.10169491525424,59.32203389830508,67.79661016949152,69.38775510204081,66.10169491525424,66.10169491525424,59.32203389830508,0.0677966101694915,0.1111111111111111,0.75,0.0,0.0,0.0,0.0,15.096536286212178,2.409638929943029,53.35863613049471,1.983080038775065,0.0,0.0,,,,,,,,,,,,,,
"University of California, Berkeley, Haas School of Business",University of North Texas G. Brint Ryan College of Business,0,62.71186440677966,62.71186440677966,60.71428571428572,62.71186440677966,62.71186440677966,62.71186440677966,62.71186440677966,0.0,0.1111111111111111,0.7727272727272727,0.0,0.0,0.0,0.0,8.557023243482938,1.983080038775065,61.08145097601026,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
"University of California, Berkeley, Haas School of Business",University of Iowa - Henry B. Tippie College of Business,0,62.60869565217391,59.13043478260869,58.71559633027523,58.92857142857143,62.60869565217391,62.60869565217391,59.13043478260869,0.0521739130434782,0.1111111111111111,0.7083333333333334,0.0,0.0,0.0,0.0,8.557023243482938,1.983080038775065,57.09478879231741,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
"University of California, Irvine - The Paul Merage School of Business",University of Iowa - Henry B. Tippie College of Business,0,62.4,62.4,62.33766233766234,52.33644859813084,62.4,62.4,62.4,0.208,0.0476190476190476,0.8333333333333334,0.0,0.0,0.0,0.0,8.557023243482938,1.983080038775065,68.34832589478978,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
University of Michigan - Stephen M. Ross School of Business,University of North Texas G. Brint Ryan College of Business,0,61.01694915254237,57.6271186440678,57.142857142857146,61.01694915254237,61.01694915254237,61.01694915254237,57.6271186440678,0.0,0.0,0.8260869565217391,0.0,0.0,0.0,0.0,8.557023243482938,1.983080038775065,69.35990244029338,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
University of Virginia - Darden Graduate School of Business Administration,University of Michigan - Stephen M. Ross School of Business,0,67.70114942528734,57.14285714285714,71.26436781609195,71.1864406779661,63.1578947368421,67.70114942528734,57.14285714285714,0.225563909774436,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,11.026560315007035,1.983080038775065,55.90586663785211,6.053056009980208,1.0,0.0,,,,,,,,,,,,,,
University of North Texas G. Brint Ryan College of Business,University of South Carolina Darla Moore School of Business,0,66.10169491525424,61.01694915254237,60.71428571428572,66.10169491525424,66.10169491525424,66.10169491525424,61.01694915254237,0.0,0.0526315789473684,0.7727272727272727,0.0,0.0,0.0,0.0,8.557023243482938,1.983080038775065,67.50360444992776,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
University of Michigan - Stephen M. Ross School of Business,University of Iowa - Henry B. Tippie College of Business,0,66.08695652173913,60.86956521739131,62.38532110091743,62.5,66.08695652173913,66.08695652173913,60.86956521739131,0.0521739130434782,0.0,0.9130434782608696,0.0,0.0,0.0,0.0,8.557023243482938,1.983080038775065,65.37324025660054,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
Gies College of Business - University of Illinois Urbana-Champaign,Georgia Southern University - College of Business Administration,0,64.33070866141733,56.92307692307692,67.71653543307087,58.58585858585859,50.76923076923077,64.33070866141733,56.92307692307692,0.0307692307692307,0.0588235294117647,0.9090909090909092,0.0,0.0,0.0,0.0,11.05950447072639,1.983080038775065,47.77296332436868,5.576131937889898,1.0,0.0,,,,,,,,,,,,,,
University of Cincinnati Carl H. Lindner College of Business,"University of California, Berkeley, Haas School of Business",0,65.54621848739495,60.504201680672274,60.17699115044248,64.40677966101696,65.54621848739495,65.54621848739495,60.504201680672274,0.0168067226890756,0.0588235294117647,0.7727272727272727,0.0,0.0,0.0,0.0,8.557023243482938,1.983080038775065,55.23849080195179,2.4695370715240976,1.0,0.0,,,,,,,,,,,,,,
